person1,person2,weight,relation_types,documents_count
Συρίωνος,Πτολλαρίωνος,1,co_occurs_in_document,1
Συρίωνος,Γερμανοῦ,1,co_occurs_in_document,1
Συρίωνος,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Συρίωνος,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Συρίωνος,Καπέεις,1,co_occurs_in_document,1
Συρίωνος,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Συρίωνος,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Συρίωνος,Οὐενᾶφρις,1,co_occurs_in_document,1
Συρίωνος,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Συρίωνος,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Συρίωνος,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Συρίωνος,Λεο Σαραπίων,1,co_occurs_in_document,1
Συρίωνος,Διόσκορος,1,co_occurs_in_document,1
Συρίωνος,Τιβερίνου,1,co_occurs_in_document,1
Συρίωνος,Οὐαλᾶς,1,co_occurs_in_document,1
Συρίωνος,"SB6,9176",1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆς ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πρίσκος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,ΜιῶτοςΜιῶς,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πατιεῖς,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πῶλ Σαραπίωνος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πνᾶς,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Μέλας Σωκράτους,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Μῶρος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆ,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κάστωρος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Λήειν,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Παπέειτος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Μασκουλλίνου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Δεῖος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Μεκρίνου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Σαλειοῦτος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πεληνίου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Παντῆλ Παπέει,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πῶλ,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Οὐενάφρεως,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πτολλαρίωνος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Γερμανοῦ,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Καπέεις,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Οὐενᾶφρις,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,ΣεύθουΣεύθης,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Λεο Σαραπίων,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Διόσκορος,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Τιβερίνου,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,Οὐαλᾶς,1,co_occurs_in_document,1
ΠεηοῦτοςΠεηοῦς,"SB6,9176",1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πρίσκος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,ΜιῶτοςΜιῶς,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πατιεῖς,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πῶλ Σαραπίωνος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πνᾶς,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Μέλας Σωκράτους,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Μῶρος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κοπρῆ,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κάστωρος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Λήειν,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Παπέειτος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Μασκουλλίνου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Δεῖος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Μεκρίνου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Σαλειοῦτος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πεληνίου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Παντῆλ Παπέει,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πῶλ,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Οὐενάφρεως,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πτολλαρίωνος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Γερμανοῦ,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Καπέεις,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Οὐενᾶφρις,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Λεο Σαραπίων,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Διόσκορος,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Τιβερίνου,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,Οὐαλᾶς,1,co_occurs_in_document,1
Κοπρῆς ΠαννοῦτοςΠαννους,"SB6,9176",1,co_occurs_in_document,1
Πρίσκος,ΜιῶτοςΜιῶς,1,co_occurs_in_document,1
Πρίσκος,Πατιεῖς,1,co_occurs_in_document,1
Πρίσκος,Πῶλ Σαραπίωνος,1,co_occurs_in_document,1
Πρίσκος,Πνᾶς,1,co_occurs_in_document,1
Πρίσκος,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
Πρίσκος,Μέλας Σωκράτους,1,co_occurs_in_document,1
Πρίσκος,Μῶρος,1,co_occurs_in_document,1
Πρίσκος,Κοπρῆ,1,co_occurs_in_document,1
Πρίσκος,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Πρίσκος,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Πρίσκος,Κάστωρος,1,co_occurs_in_document,1
Πρίσκος,Λήειν,1,co_occurs_in_document,1
Πρίσκος,Παπέειτος,1,co_occurs_in_document,1
Πρίσκος,Μασκουλλίνου,1,co_occurs_in_document,1
Πρίσκος,Δεῖος,1,co_occurs_in_document,1
Πρίσκος,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Πρίσκος,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Πρίσκος,Μεκρίνου,1,co_occurs_in_document,1
Πρίσκος,Σαλειοῦτος,1,co_occurs_in_document,1
Πρίσκος,Πεληνίου,1,co_occurs_in_document,1
Πρίσκος,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Πρίσκος,Παντῆλ Παπέει,1,co_occurs_in_document,1
Πρίσκος,Πῶλ,1,co_occurs_in_document,1
Πρίσκος,Οὐενάφρεως,1,co_occurs_in_document,1
Πρίσκος,Πτολλαρίωνος,1,co_occurs_in_document,1
Πρίσκος,Γερμανοῦ,1,co_occurs_in_document,1
Πρίσκος,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Πρίσκος,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Πρίσκος,Καπέεις,1,co_occurs_in_document,1
Πρίσκος,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Πρίσκος,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Πρίσκος,Οὐενᾶφρις,1,co_occurs_in_document,1
Πρίσκος,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Πρίσκος,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Πρίσκος,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Πρίσκος,Λεο Σαραπίων,1,co_occurs_in_document,1
Πρίσκος,Διόσκορος,1,co_occurs_in_document,1
Πρίσκος,Τιβερίνου,1,co_occurs_in_document,1
Πρίσκος,Οὐαλᾶς,1,co_occurs_in_document,1
Πρίσκος,"SB6,9176",1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πατιεῖς,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πῶλ Σαραπίωνος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πνᾶς,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Μέλας Σωκράτους,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Μῶρος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κοπρῆ,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κάστωρος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Λήειν,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Παπέειτος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Μασκουλλίνου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Δεῖος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Μεκρίνου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Σαλειοῦτος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πεληνίου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Παντῆλ Παπέει,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πῶλ,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Οὐενάφρεως,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πτολλαρίωνος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Γερμανοῦ,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Καπέεις,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Οὐενᾶφρις,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,ΣεύθουΣεύθης,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Λεο Σαραπίων,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Διόσκορος,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Τιβερίνου,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,Οὐαλᾶς,1,co_occurs_in_document,1
ΜιῶτοςΜιῶς,"SB6,9176",1,co_occurs_in_document,1
Πατιεῖς,Πῶλ Σαραπίωνος,1,co_occurs_in_document,1
Πατιεῖς,Πνᾶς,1,co_occurs_in_document,1
Πατιεῖς,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
Πατιεῖς,Μέλας Σωκράτους,1,co_occurs_in_document,1
Πατιεῖς,Μῶρος,1,co_occurs_in_document,1
Πατιεῖς,Κοπρῆ,1,co_occurs_in_document,1
Πατιεῖς,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Πατιεῖς,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Πατιεῖς,Κάστωρος,1,co_occurs_in_document,1
Πατιεῖς,Λήειν,1,co_occurs_in_document,1
Πατιεῖς,Παπέειτος,1,co_occurs_in_document,1
Πατιεῖς,Μασκουλλίνου,1,co_occurs_in_document,1
Πατιεῖς,Δεῖος,1,co_occurs_in_document,1
Πατιεῖς,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Πατιεῖς,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Πατιεῖς,Μεκρίνου,1,co_occurs_in_document,1
Πατιεῖς,Σαλειοῦτος,1,co_occurs_in_document,1
Πατιεῖς,Πεληνίου,1,co_occurs_in_document,1
Πατιεῖς,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Πατιεῖς,Παντῆλ Παπέει,1,co_occurs_in_document,1
Πατιεῖς,Πῶλ,1,co_occurs_in_document,1
Πατιεῖς,Οὐενάφρεως,1,co_occurs_in_document,1
Πατιεῖς,Πτολλαρίωνος,1,co_occurs_in_document,1
Πατιεῖς,Γερμανοῦ,1,co_occurs_in_document,1
Πατιεῖς,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Πατιεῖς,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Πατιεῖς,Καπέεις,1,co_occurs_in_document,1
Πατιεῖς,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Πατιεῖς,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Πατιεῖς,Οὐενᾶφρις,1,co_occurs_in_document,1
Πατιεῖς,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Πατιεῖς,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Πατιεῖς,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Πατιεῖς,Λεο Σαραπίων,1,co_occurs_in_document,1
Πατιεῖς,Διόσκορος,1,co_occurs_in_document,1
Πατιεῖς,Τιβερίνου,1,co_occurs_in_document,1
Πατιεῖς,Οὐαλᾶς,1,co_occurs_in_document,1
Πατιεῖς,"SB6,9176",1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πνᾶς,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Μέλας Σωκράτους,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Μῶρος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κοπρῆ,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κάστωρος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Λήειν,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Παπέειτος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Μασκουλλίνου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Δεῖος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Μεκρίνου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Σαλειοῦτος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πεληνίου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Παντῆλ Παπέει,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πῶλ,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Οὐενάφρεως,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πτολλαρίωνος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Γερμανοῦ,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Καπέεις,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Οὐενᾶφρις,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Λεο Σαραπίων,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Διόσκορος,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Τιβερίνου,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,Οὐαλᾶς,1,co_occurs_in_document,1
Πῶλ Σαραπίωνος,"SB6,9176",1,co_occurs_in_document,1
Πνᾶς,Πλήειν ΕὐδαίμονοςΕὐδέμωνος,1,co_occurs_in_document,1
Πνᾶς,Μέλας Σωκράτους,1,co_occurs_in_document,1
Πνᾶς,Μῶρος,1,co_occurs_in_document,1
Πνᾶς,Κοπρῆ,1,co_occurs_in_document,1
Πνᾶς,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Πνᾶς,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Πνᾶς,Κάστωρος,1,co_occurs_in_document,1
Πνᾶς,Λήειν,1,co_occurs_in_document,1
Πνᾶς,Παπέειτος,1,co_occurs_in_document,1
Πνᾶς,Μασκουλλίνου,1,co_occurs_in_document,1
Πνᾶς,Δεῖος,1,co_occurs_in_document,1
Πνᾶς,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Πνᾶς,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Πνᾶς,Μεκρίνου,1,co_occurs_in_document,1
Πνᾶς,Σαλειοῦτος,1,co_occurs_in_document,1
Πνᾶς,Πεληνίου,1,co_occurs_in_document,1
Πνᾶς,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Πνᾶς,Παντῆλ Παπέει,1,co_occurs_in_document,1
Πνᾶς,Πῶλ,1,co_occurs_in_document,1
Πνᾶς,Οὐενάφρεως,1,co_occurs_in_document,1
Πνᾶς,Πτολλαρίωνος,1,co_occurs_in_document,1
Πνᾶς,Γερμανοῦ,1,co_occurs_in_document,1
Πνᾶς,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Πνᾶς,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Πνᾶς,Καπέεις,1,co_occurs_in_document,1
Πνᾶς,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Πνᾶς,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Πνᾶς,Οὐενᾶφρις,1,co_occurs_in_document,1
Πνᾶς,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Πνᾶς,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Πνᾶς,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Πνᾶς,Λεο Σαραπίων,1,co_occurs_in_document,1
Πνᾶς,Διόσκορος,1,co_occurs_in_document,1
Πνᾶς,Τιβερίνου,1,co_occurs_in_document,1
Πνᾶς,Οὐαλᾶς,1,co_occurs_in_document,1
Πνᾶς,"SB6,9176",1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Μέλας Σωκράτους,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Μῶρος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κοπρῆ,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κοπρῆς Παννοῦτος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Σερῆνος Πτολεμαίου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κάστωρος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Λήειν,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Παπέειτος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Μασκουλλίνου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Δεῖος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πτολεμαῖος Διοσκόρου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πτολεμαῖος Πανεσάτις,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Μεκρίνου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Σαλειοῦτος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πεληνίου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κοπρῆς Παλήμωνος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Παντῆλ Παπέει,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πῶλ,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Οὐενάφρεως,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πτολλαρίωνος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Γερμανοῦ,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κοπρῆς Πρίσκου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Οὐενᾶφρις Παλήμονος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Καπέεις,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πεηοῦς Πτολεμαίου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Πτολεμαῖος Πτολλαρίωνος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Οὐενᾶφρις,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Κοπρῆς ΠτολλαρίωνοςΠτολλαριων,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,ΠαννοῦτοςΠαννους,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,ΣεύθουΣεύθης,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Λεο Σαραπίων,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Διόσκορος,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Τιβερίνου,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,Οὐαλᾶς,1,co_occurs_in_document,1
Πλήειν ΕὐδαίμονοςΕὐδέμωνος,"SB6,9176",1,co_occurs_in_document,1
Μέλας Σωκράτους,Μῶρος,1,co_occurs_in_document,1
